,Supplies SubgroupNum,Supplies GroupNum,Region Num,Route To MarketNum,Opportunity Result,PREDICT
6092,7,0,4,0,Loss,Loss
6093,0,0,1,2,Won,Loss
6094,4,0,0,0,Loss,Loss
6095,8,2,3,0,Won,Loss
6096,3,0,4,2,Won,Loss
6097,8,2,3,2,Won,Loss
6098,5,2,6,2,Won,Loss
6099,2,0,3,0,Loss,Loss
6100,6,2,1,0,Loss,Loss
6101,7,0,4,0,Loss,Loss
6102,10,0,4,2,Loss,Loss
6103,4,0,3,2,Won,Loss
6104,3,0,2,2,Loss,Loss
6105,8,2,4,2,Loss,Loss
6106,7,0,4,1,Loss,Loss
6107,7,0,5,0,Loss,Loss
6108,9,3,5,2,Loss,Loss
6109,7,0,1,0,Loss,Loss
6110,5,2,5,0,Loss,Loss
6111,2,0,1,0,Loss,Loss
6112,3,0,2,2,Loss,Loss
6113,5,2,4,2,Won,Loss
6114,5,2,4,2,Loss,Loss
6115,8,2,1,0,Loss,Loss
6116,8,2,5,0,Loss,Loss
6117,5,2,2,0,Loss,Loss
6118,0,0,1,2,Loss,Loss
6119,3,0,2,2,Loss,Loss
6120,7,0,5,0,Loss,Loss
6121,5,2,4,0,Loss,Loss
6122,7,0,3,2,Loss,Loss
6123,3,0,1,2,Loss,Loss
6124,8,2,2,4,Loss,Loss
6125,0,0,4,1,Won,Loss
6126,3,0,1,2,Won,Loss
6127,4,0,3,0,Loss,Loss
6128,5,2,6,0,Loss,Loss
6129,3,0,1,0,Loss,Loss
6130,5,2,6,2,Loss,Loss
6131,2,0,6,0,Loss,Loss
6132,3,0,0,2,Won,Loss
6133,5,2,3,0,Loss,Loss
6134,2,0,1,2,Loss,Loss
6135,8,2,6,0,Loss,Loss
6136,8,2,0,0,Loss,Loss
6137,3,0,1,0,Loss,Loss
6138,0,0,5,0,Loss,Loss
6139,0,0,6,2,Loss,Loss
6140,10,0,4,0,Loss,Loss
6141,6,2,5,0,Loss,Loss
6142,2,0,4,2,Loss,Loss
6143,4,0,5,0,Loss,Loss
6144,3,0,4,0,Loss,Loss
6145,4,0,1,2,Loss,Loss
6146,8,2,4,2,Loss,Loss
6147,10,0,1,0,Loss,Loss
6148,4,0,5,0,Loss,Loss
6149,0,0,3,0,Won,Loss
6150,5,2,6,0,Won,Loss
6151,3,0,4,2,Loss,Loss
6152,8,2,4,0,Loss,Loss
6153,5,2,3,2,Loss,Loss
6154,4,0,6,0,Loss,Loss
6155,3,0,0,2,Loss,Loss
6156,5,2,4,2,Won,Loss
6157,0,0,4,2,Loss,Loss
6158,4,0,3,4,Loss,Loss
6159,10,0,0,2,Loss,Loss
6160,2,0,2,0,Loss,Loss
6161,0,0,5,0,Loss,Loss
6162,3,0,1,2,Won,Loss
6163,2,0,6,0,Won,Loss
6164,5,2,4,2,Loss,Loss
6165,2,0,2,0,Loss,Loss
6166,4,0,4,2,Loss,Loss
6167,4,0,4,1,Loss,Loss
6168,3,0,1,2,Loss,Loss
6169,3,0,2,2,Loss,Loss
6170,0,0,5,2,Loss,Loss
6171,10,0,3,0,Loss,Loss
6172,5,2,2,2,Loss,Loss
6173,2,0,1,1,Loss,Loss
6174,2,0,4,0,Loss,Loss
6175,8,2,4,0,Loss,Loss
6176,5,2,5,2,Loss,Loss
6177,2,0,5,2,Won,Loss
6178,8,2,1,0,Won,Loss
6179,10,0,6,0,Loss,Loss
6180,2,0,1,2,Loss,Loss
6181,7,0,4,0,Won,Loss
6182,8,2,0,0,Loss,Loss
6183,0,0,6,2,Loss,Loss
6184,0,0,4,4,Loss,Loss
6185,0,0,0,0,Won,Loss
6186,8,2,3,0,Loss,Loss
6187,6,2,5,2,Loss,Loss
6188,3,0,4,2,Loss,Loss
6189,8,2,4,0,Loss,Loss
6190,5,2,4,0,Loss,Loss
6191,2,0,2,0,Loss,Loss
6192,7,0,1,0,Loss,Loss
6193,8,2,4,1,Loss,Loss
6194,5,2,3,2,Won,Loss
6195,2,0,2,2,Loss,Loss
6196,5,2,3,0,Loss,Loss
6197,2,0,3,0,Loss,Loss
6198,2,0,1,2,Loss,Loss
6199,7,0,4,2,Won,Loss
6200,8,2,6,0,Won,Loss
6201,2,0,1,0,Loss,Loss
6202,8,2,5,0,Loss,Loss
6203,0,0,4,2,Loss,Loss
6204,4,0,5,0,Loss,Loss
6205,3,0,0,2,Loss,Loss
6206,8,2,6,0,Loss,Loss
6207,8,2,0,2,Won,Loss
6208,5,2,5,2,Won,Loss
6209,0,0,1,0,Won,Loss
6210,7,0,1,2,Won,Loss
6211,7,0,2,0,Loss,Loss
6212,5,2,5,0,Loss,Loss
6213,5,2,1,0,Loss,Loss
6214,2,0,3,0,Loss,Loss
6215,0,0,3,0,Loss,Loss
6216,5,2,1,0,Loss,Loss
6217,8,2,1,0,Loss,Loss
6218,2,0,2,4,Loss,Loss
6219,2,0,1,0,Loss,Loss
6220,2,0,1,2,Loss,Loss
6221,2,0,4,2,Loss,Loss
6222,8,2,4,1,Loss,Loss
6223,8,2,6,0,Loss,Loss
6224,3,0,1,2,Loss,Loss
6225,2,0,5,0,Loss,Loss
6226,8,2,3,0,Loss,Loss
6227,4,0,6,2,Loss,Loss
6228,3,0,5,2,Loss,Loss
6229,2,0,4,2,Loss,Loss
6230,7,0,4,2,Loss,Loss
6231,3,0,3,2,Loss,Loss
6232,4,0,2,2,Loss,Loss
6233,3,0,0,0,Loss,Loss
6234,3,0,5,2,Won,Loss
6235,5,2,1,0,Loss,Loss
6236,4,0,5,0,Loss,Loss
6237,5,2,1,0,Won,Loss
6238,8,2,4,1,Loss,Loss
6239,0,0,3,0,Loss,Loss
6240,0,0,2,2,Loss,Loss
6241,6,2,1,0,Loss,Loss
6242,0,0,1,2,Loss,Loss
6243,5,2,4,2,Loss,Loss
6244,2,0,1,0,Loss,Loss
6245,3,0,1,2,Loss,Loss
6246,5,2,6,0,Won,Loss
6247,3,0,1,0,Loss,Loss
6248,4,0,1,0,Loss,Loss
6249,10,0,4,0,Loss,Loss
6250,10,0,3,0,Loss,Loss
6251,10,0,1,2,Loss,Loss
6252,2,0,5,2,Loss,Loss
6253,8,2,1,0,Won,Loss
6254,10,0,1,0,Loss,Loss
6255,10,0,5,0,Loss,Loss
6256,5,2,2,2,Won,Loss
6257,5,2,4,2,Loss,Loss
6258,0,0,5,0,Loss,Loss
6259,5,2,2,2,Loss,Loss
6260,2,0,2,2,Loss,Loss
6261,5,2,1,0,Loss,Loss
6262,8,2,2,2,Loss,Loss
6263,5,2,6,2,Loss,Loss
6264,0,0,4,0,Won,Loss
6265,3,0,4,4,Loss,Loss
6266,10,0,1,2,Loss,Loss
6267,3,0,1,2,Loss,Loss
6268,4,0,4,1,Loss,Loss
6269,4,0,1,2,Loss,Loss
6270,2,0,4,0,Loss,Loss
6271,2,0,6,2,Won,Loss
6272,4,0,4,0,Loss,Loss
6273,8,2,3,2,Loss,Loss
6274,2,0,5,2,Loss,Loss
6275,0,0,1,0,Loss,Loss
6276,10,0,0,2,Loss,Loss
6277,0,0,4,0,Loss,Loss
6278,7,0,6,0,Loss,Loss
6279,10,0,5,0,Won,Loss
6280,0,0,6,0,Won,Loss
6281,7,0,6,2,Loss,Loss
6282,3,0,1,1,Loss,Loss
6283,2,0,3,0,Won,Loss
6284,4,0,6,0,Loss,Loss
6285,5,2,4,2,Won,Loss
6286,2,0,1,2,Won,Loss
6287,0,0,4,0,Won,Loss
6288,3,0,1,0,Won,Loss
6289,5,2,5,0,Won,Loss
6290,8,2,4,0,Loss,Loss
6291,8,2,0,2,Loss,Loss
6292,4,0,6,0,Loss,Loss
6293,2,0,1,2,Loss,Loss
6294,8,2,1,2,Loss,Loss
6295,8,2,1,0,Loss,Loss
6296,8,2,6,2,Loss,Loss
6297,9,3,1,0,Won,Loss
6298,8,2,1,2,Won,Loss
6299,2,0,4,0,Loss,Loss
6300,0,0,3,0,Loss,Loss
6301,3,0,5,2,Loss,Loss
6302,7,0,1,2,Loss,Loss
6303,7,0,1,0,Loss,Loss
6304,7,0,3,0,Loss,Loss
6305,0,0,6,0,Loss,Loss
6306,2,0,6,0,Loss,Loss
6307,3,0,1,0,Loss,Loss
6308,2,0,4,2,Loss,Loss
6309,8,2,2,0,Loss,Loss
6310,0,0,5,0,Loss,Loss
6311,6,2,4,1,Loss,Loss
6312,3,0,2,2,Loss,Loss
6313,5,2,4,0,Won,Loss
6314,4,0,1,0,Loss,Loss
6315,6,2,5,0,Loss,Loss
6316,8,2,1,2,Loss,Loss
6317,3,0,3,0,Loss,Loss
6318,5,2,1,0,Loss,Loss
6319,0,0,4,0,Won,Loss
6320,5,2,5,2,Loss,Loss
6321,2,0,3,2,Loss,Loss
6322,2,0,1,2,Loss,Loss
6323,2,0,6,0,Won,Loss
6324,3,0,3,2,Loss,Loss
6325,0,0,3,0,Loss,Loss
6326,2,0,1,2,Loss,Loss
6327,10,0,3,0,Loss,Loss
6328,2,0,4,2,Won,Loss
6329,2,0,5,2,Loss,Loss
6330,8,2,1,2,Loss,Loss
6331,2,0,0,0,Loss,Loss
6332,2,0,1,0,Loss,Loss
6333,5,2,5,0,Loss,Loss
6334,2,0,1,2,Loss,Loss
6335,7,0,5,2,Loss,Loss
6336,5,2,4,0,Loss,Loss
6337,3,0,6,0,Loss,Loss
6338,2,0,1,0,Loss,Loss
6339,0,0,3,0,Won,Loss
6340,5,2,4,1,Loss,Loss
6341,6,2,3,0,Loss,Loss
6342,3,0,1,2,Loss,Loss
6343,7,0,1,0,Won,Loss
6344,7,0,5,0,Won,Loss
6345,8,2,3,0,Loss,Loss
6346,0,0,3,0,Loss,Loss
6347,3,0,5,2,Won,Loss
6348,5,2,5,2,Loss,Loss
6349,8,2,6,0,Loss,Loss
6350,10,0,5,2,Loss,Loss
6351,10,0,6,2,Won,Loss
6352,5,2,2,2,Loss,Loss
6353,8,2,1,0,Loss,Loss
6354,5,2,2,2,Loss,Loss
6355,5,2,1,2,Loss,Loss
6356,3,0,1,0,Loss,Loss
6357,7,0,1,0,Loss,Loss
6358,5,2,5,0,Loss,Loss
6359,5,2,6,0,Loss,Loss
6360,3,0,0,2,Won,Loss
6361,6,2,1,0,Loss,Loss
6362,4,0,6,0,Loss,Loss
6363,6,2,0,2,Loss,Loss
6364,5,2,4,0,Loss,Loss
6365,5,2,4,0,Won,Loss
6366,8,2,5,0,Loss,Loss
6367,7,0,1,0,Won,Loss
6368,2,0,1,2,Loss,Loss
6369,0,0,5,0,Loss,Loss
6370,2,0,3,2,Loss,Loss
6371,0,0,6,2,Won,Loss
6372,3,0,3,2,Loss,Loss
6373,7,0,1,2,Loss,Loss
6374,0,0,4,0,Loss,Loss
6375,10,0,1,2,Loss,Loss
6376,5,2,4,0,Loss,Loss
6377,2,0,4,0,Loss,Loss
6378,3,0,3,0,Won,Loss
6379,8,2,4,2,Loss,Loss
6380,6,2,3,2,Loss,Loss
6381,9,3,1,2,Loss,Loss
6382,7,0,4,0,Loss,Loss
6383,0,0,2,0,Loss,Loss
6384,8,2,4,0,Loss,Loss
6385,0,0,6,0,Loss,Loss
6386,8,2,5,0,Loss,Loss
6387,4,0,2,0,Loss,Loss
6388,2,0,0,2,Loss,Loss
6389,0,0,5,2,Loss,Loss
6390,2,0,1,0,Won,Loss
6391,10,0,3,0,Loss,Loss
6392,9,3,1,0,Loss,Loss
6393,8,2,6,0,Loss,Loss
6394,8,2,2,0,Loss,Loss
6395,2,0,6,0,Loss,Loss
6396,6,2,1,0,Loss,Loss
6397,5,2,2,2,Won,Loss
6398,3,0,3,2,Loss,Loss
6399,7,0,3,0,Loss,Loss
6400,8,2,1,2,Loss,Loss
6401,7,0,1,0,Loss,Loss
6402,10,0,3,2,Won,Loss
6403,3,0,5,0,Loss,Loss
6404,3,0,0,0,Loss,Loss
6405,4,0,4,0,Won,Loss
6406,2,0,1,0,Loss,Loss
6407,8,2,1,0,Loss,Loss
6408,6,2,1,4,Loss,Loss
6409,2,0,1,0,Loss,Loss
6410,2,0,1,2,Won,Loss
6411,7,0,4,2,Loss,Loss
6412,2,0,4,0,Won,Loss
6413,5,2,1,2,Won,Loss
6414,5,2,1,2,Loss,Loss
6415,2,0,1,2,Won,Loss
6416,4,0,2,2,Loss,Loss
6417,4,0,3,0,Loss,Loss
6418,2,0,4,0,Loss,Loss
6419,4,0,3,0,Loss,Loss
6420,0,0,0,2,Loss,Loss
6421,2,0,4,2,Loss,Loss
6422,8,2,1,2,Loss,Loss
6423,4,0,1,2,Loss,Loss
6424,8,2,5,0,Loss,Loss
6425,5,2,1,0,Loss,Loss
6426,2,0,2,2,Loss,Loss
6427,8,2,4,2,Loss,Loss
6428,9,3,4,0,Loss,Loss
6429,3,0,6,2,Loss,Loss
6430,3,0,1,0,Loss,Loss
6431,7,0,5,0,Loss,Loss
6432,5,2,3,0,Loss,Loss
6433,8,2,4,2,Won,Loss
6434,3,0,1,0,Loss,Loss
6435,8,2,6,0,Loss,Loss
6436,4,0,1,0,Loss,Loss
6437,7,0,1,2,Won,Loss
6438,6,2,1,2,Loss,Loss
6439,0,0,6,2,Loss,Loss
6440,5,2,3,2,Loss,Loss
6441,7,0,1,0,Loss,Loss
6442,7,0,5,2,Won,Loss
6443,4,0,4,4,Loss,Loss
6444,5,2,2,2,Loss,Loss
6445,5,2,5,2,Loss,Loss
6446,2,0,1,0,Loss,Loss
6447,2,0,3,2,Won,Loss
6448,7,0,3,0,Loss,Loss
6449,3,0,0,2,Loss,Loss
6450,5,2,0,2,Loss,Loss
6451,0,0,3,0,Loss,Loss
6452,5,2,6,2,Loss,Loss
6453,0,0,0,2,Won,Loss
6454,8,2,1,0,Won,Loss
6455,8,2,4,1,Loss,Loss
6456,4,0,1,2,Loss,Loss
6457,9,3,0,0,Loss,Loss
6458,4,0,4,4,Loss,Loss
6459,0,0,5,2,Loss,Loss
6460,8,2,3,2,Won,Loss
6461,3,0,3,2,Loss,Loss
6462,2,0,4,0,Loss,Loss
6463,2,0,4,0,Loss,Loss
6464,7,0,4,0,Loss,Loss
6465,2,0,6,0,Loss,Loss
6466,0,0,1,2,Loss,Loss
6467,8,2,0,0,Loss,Loss
6468,4,0,6,2,Loss,Loss
6469,8,2,4,2,Loss,Loss
6470,0,0,2,0,Loss,Loss
6471,0,0,1,0,Loss,Loss
6472,8,2,1,0,Loss,Loss
6473,10,0,0,2,Won,Loss
6474,5,2,0,2,Loss,Loss
6475,3,0,4,0,Loss,Loss
6476,2,0,1,0,Won,Loss
6477,2,0,3,2,Loss,Loss
6478,6,2,4,2,Loss,Loss
6479,5,2,4,1,Loss,Loss
6480,0,0,0,2,Won,Loss
6481,7,0,4,2,Loss,Loss
6482,7,0,0,2,Loss,Loss
6483,7,0,6,0,Won,Loss
6484,5,2,1,0,Loss,Loss
6485,3,0,2,2,Loss,Loss
6486,5,2,4,0,Loss,Loss
6487,5,2,5,0,Loss,Loss
6488,2,0,6,0,Won,Loss
6489,5,2,3,2,Won,Loss
6490,5,2,3,2,Loss,Loss
6491,8,2,6,4,Loss,Loss
6492,3,0,3,1,Won,Loss
6493,2,0,5,0,Loss,Loss
6494,5,2,4,0,Won,Loss
6495,5,2,4,0,Loss,Loss
6496,7,0,3,0,Loss,Loss
6497,8,2,6,2,Loss,Loss
6498,5,2,5,2,Loss,Loss
6499,0,0,1,0,Loss,Loss
6500,4,0,6,0,Loss,Loss
6501,0,0,5,0,Loss,Loss
6502,2,0,5,0,Loss,Loss
6503,5,2,4,0,Loss,Loss
6504,5,2,1,2,Loss,Loss
6505,7,0,4,0,Loss,Loss
6506,8,2,3,0,Loss,Loss
6507,5,2,5,2,Loss,Loss
6508,7,0,3,0,Loss,Loss
6509,4,0,4,0,Loss,Loss
6510,0,0,1,2,Loss,Loss
6511,5,2,1,2,Loss,Loss
6512,2,0,2,0,Loss,Loss
6513,5,2,5,0,Loss,Loss
6514,5,2,2,0,Loss,Loss
6515,0,0,5,2,Loss,Loss
6516,0,0,0,0,Loss,Loss
6517,5,2,4,2,Won,Loss
6518,4,0,5,0,Loss,Loss
6519,5,2,2,0,Loss,Loss
6520,0,0,3,0,Loss,Loss
6521,0,0,5,0,Loss,Loss
6522,7,0,1,0,Loss,Loss
6523,8,2,4,3,Loss,Loss
6524,2,0,4,0,Loss,Loss
6525,5,2,3,2,Won,Loss
6526,7,0,4,2,Won,Loss
6527,4,0,4,2,Loss,Loss
6528,3,0,5,2,Loss,Loss
6529,5,2,4,0,Loss,Loss
6530,0,0,4,0,Loss,Loss
6531,4,0,5,2,Won,Loss
6532,3,0,0,2,Won,Loss
6533,4,0,1,0,Loss,Loss
6534,2,0,5,0,Won,Loss
6535,5,2,6,2,Loss,Loss
6536,7,0,1,2,Loss,Loss
6537,7,0,5,2,Loss,Loss
6538,2,0,3,0,Loss,Loss
6539,7,0,0,2,Loss,Loss
6540,0,0,4,0,Loss,Loss
6541,2,0,0,0,Loss,Loss
6542,2,0,0,0,Loss,Loss
6543,4,0,0,2,Loss,Loss
6544,2,0,6,0,Loss,Loss
6545,5,2,4,2,Loss,Loss
6546,8,2,1,0,Won,Loss
6547,10,0,0,0,Loss,Loss
6548,3,0,2,0,Loss,Loss
6549,9,3,6,0,Loss,Loss
6550,5,2,4,0,Loss,Loss
6551,0,0,6,4,Loss,Loss
6552,7,0,3,0,Loss,Loss
6553,2,0,4,0,Loss,Loss
6554,5,2,6,0,Loss,Loss
6555,7,0,4,2,Loss,Loss
6556,8,2,6,0,Loss,Loss
6557,8,2,4,2,Loss,Loss
6558,5,2,4,2,Loss,Loss
6559,8,2,6,0,Loss,Loss
6560,4,0,4,1,Loss,Loss
6561,8,2,5,2,Loss,Loss
6562,5,2,5,0,Loss,Loss
6563,4,0,2,0,Loss,Loss
6564,4,0,4,0,Loss,Loss
6565,5,2,5,2,Loss,Loss
6566,5,2,4,2,Won,Loss
6567,6,2,4,2,Loss,Loss
6568,7,0,4,4,Loss,Loss
6569,10,0,5,2,Loss,Loss
6570,5,2,1,0,Loss,Loss
6571,5,2,2,0,Loss,Loss
6572,7,0,6,0,Loss,Loss
6573,2,0,0,2,Loss,Loss
6574,2,0,4,0,Loss,Loss
6575,0,0,5,4,Won,Loss
6576,5,2,0,0,Loss,Loss
6577,4,0,1,0,Loss,Loss
6578,2,0,5,0,Loss,Loss
6579,3,0,1,2,Loss,Loss
6580,5,2,4,2,Won,Loss
6581,8,2,2,0,Loss,Loss
6582,7,0,5,0,Loss,Loss
6583,10,0,2,0,Loss,Loss
6584,5,2,2,2,Loss,Loss
6585,5,2,4,2,Won,Loss
6586,2,0,3,0,Loss,Loss
6587,4,0,4,2,Loss,Loss
6588,5,2,1,2,Loss,Loss
6589,4,0,1,0,Loss,Loss
6590,5,2,5,0,Loss,Loss
6591,2,0,5,2,Won,Loss
6592,1,1,6,2,Won,Loss
6593,2,0,0,2,Loss,Loss
6594,5,2,3,2,Won,Loss
6595,4,0,4,0,Loss,Loss
6596,2,0,5,0,Loss,Loss
6597,5,2,1,2,Loss,Loss
6598,5,2,4,0,Loss,Loss
6599,2,0,4,2,Loss,Loss
6600,0,0,1,2,Loss,Loss
6601,5,2,1,2,Won,Loss
6602,0,0,2,0,Loss,Loss
6603,2,0,3,2,Loss,Loss
6604,2,0,5,0,Loss,Loss
6605,4,0,4,3,Loss,Loss
6606,3,0,4,0,Won,Loss
6607,10,0,6,2,Loss,Loss
6608,0,0,4,4,Won,Loss
6609,5,2,4,2,Loss,Loss
6610,0,0,6,2,Loss,Loss
6611,4,0,3,3,Loss,Loss
6612,6,2,1,0,Loss,Loss
6613,0,0,4,4,Won,Loss
6614,0,0,6,2,Loss,Loss
6615,5,2,4,2,Won,Loss
6616,3,0,3,2,Loss,Loss
6617,4,0,4,0,Won,Loss
6618,6,2,1,2,Loss,Loss
6619,8,2,2,0,Loss,Loss
6620,7,0,6,2,Loss,Loss
6621,5,2,5,0,Loss,Loss
6622,5,2,2,2,Loss,Loss
6623,0,0,1,2,Loss,Loss
6624,2,0,1,2,Loss,Loss
6625,5,2,4,2,Loss,Loss
6626,8,2,5,0,Won,Loss
6627,4,0,3,0,Loss,Loss
6628,2,0,2,2,Won,Loss
6629,0,0,6,2,Loss,Loss
6630,10,0,1,4,Loss,Loss
6631,3,0,3,2,Won,Loss
6632,2,0,1,2,Loss,Loss
6633,8,2,3,0,Loss,Loss
6634,5,2,5,0,Loss,Loss
6635,5,2,5,2,Loss,Loss
6636,6,2,1,2,Loss,Loss
6637,5,2,1,0,Loss,Loss
6638,0,0,2,0,Loss,Loss
6639,5,2,4,0,Won,Loss
6640,5,2,4,0,Loss,Loss
6641,5,2,4,0,Loss,Loss
6642,3,0,3,2,Won,Loss
6643,5,2,4,2,Loss,Loss
6644,5,2,1,0,Loss,Loss
6645,5,2,2,0,Won,Loss
6646,2,0,1,2,Won,Loss
6647,5,2,6,0,Won,Loss
6648,2,0,1,0,Loss,Loss
6649,10,0,4,3,Loss,Loss
6650,2,0,6,2,Loss,Loss
6651,4,0,5,0,Loss,Loss
6652,0,0,0,4,Loss,Loss
6653,7,0,4,0,Loss,Loss
6654,2,0,3,0,Loss,Loss
6655,8,2,2,0,Loss,Loss
6656,4,0,0,2,Loss,Loss
6657,5,2,4,0,Loss,Loss
6658,3,0,1,0,Loss,Loss
6659,5,2,1,0,Loss,Loss
6660,6,2,6,0,Loss,Loss
6661,5,2,4,2,Won,Loss
6662,7,0,5,0,Loss,Loss
6663,2,0,1,2,Loss,Loss
6664,5,2,4,2,Loss,Loss
6665,8,2,5,0,Loss,Loss
6666,5,2,1,0,Loss,Loss
6667,7,0,5,0,Loss,Loss
6668,8,2,1,0,Loss,Loss
6669,8,2,1,2,Won,Loss
6670,5,2,2,0,Won,Loss
6671,0,0,0,2,Loss,Loss
6672,9,3,5,0,Loss,Loss
6673,5,2,6,2,Loss,Loss
6674,10,0,0,0,Loss,Loss
6675,3,0,6,0,Loss,Loss
6676,2,0,1,2,Won,Loss
6677,0,0,4,0,Loss,Loss
6678,7,0,5,2,Won,Loss
6679,2,0,6,2,Loss,Loss
6680,5,2,2,2,Loss,Loss
6681,0,0,1,0,Loss,Loss
6682,6,2,1,0,Loss,Loss
6683,5,2,1,0,Loss,Loss
6684,0,0,4,0,Won,Loss
6685,3,0,0,0,Loss,Loss
6686,0,0,1,1,Loss,Loss
6687,5,2,1,0,Loss,Loss
6688,8,2,6,0,Loss,Loss
6689,8,2,6,0,Loss,Loss
6690,0,0,1,0,Loss,Loss
6691,0,0,6,2,Loss,Loss
6692,3,0,2,2,Loss,Loss
6693,5,2,3,0,Won,Loss
6694,4,0,4,2,Won,Loss
6695,5,2,4,2,Loss,Loss
6696,3,0,4,4,Loss,Loss
6697,0,0,4,2,Loss,Loss
6698,4,0,0,0,Loss,Loss
6699,4,0,4,2,Loss,Loss
6700,4,0,0,2,Won,Loss
6701,3,0,3,2,Loss,Loss
6702,5,2,4,0,Loss,Loss
6703,2,0,2,2,Loss,Loss
6704,8,2,1,0,Loss,Loss
6705,10,0,2,0,Loss,Loss
6706,0,0,1,0,Won,Loss
6707,8,2,1,0,Loss,Loss
6708,0,0,0,0,Loss,Loss
6709,10,0,5,2,Won,Loss
6710,3,0,4,2,Loss,Loss
6711,4,0,4,0,Loss,Loss
6712,8,2,2,0,Loss,Loss
6713,6,2,1,0,Loss,Loss
6714,5,2,2,2,Won,Loss
6715,3,0,4,4,Loss,Loss
6716,5,2,4,2,Won,Loss
6717,0,0,6,2,Loss,Loss
6718,5,2,1,0,Loss,Loss
6719,7,0,3,0,Won,Loss
6720,8,2,6,4,Loss,Loss
6721,0,0,3,0,Loss,Loss
6722,8,2,4,0,Loss,Loss
6723,5,2,3,2,Loss,Loss
6724,4,0,1,0,Loss,Loss
6725,7,0,2,0,Loss,Loss
6726,2,0,4,0,Loss,Loss
6727,5,2,4,0,Loss,Loss
6728,9,3,1,0,Loss,Loss
6729,2,0,5,0,Loss,Loss
6730,0,0,4,0,Won,Loss
6731,4,0,1,0,Loss,Loss
6732,3,0,5,2,Loss,Loss
6733,4,0,5,0,Loss,Loss
6734,2,0,1,2,Loss,Loss
6735,2,0,5,2,Won,Loss
6736,7,0,5,0,Loss,Loss
6737,3,0,0,2,Won,Loss
6738,7,0,1,0,Loss,Loss
6739,5,2,6,2,Loss,Loss
6740,8,2,1,4,Won,Loss
6741,7,0,1,2,Loss,Loss
6742,7,0,0,0,Won,Loss
6743,3,0,1,0,Loss,Loss
6744,0,0,0,2,Won,Loss
6745,0,0,5,4,Won,Loss
6746,10,0,3,2,Won,Loss
6747,10,0,4,1,Loss,Loss
6748,0,0,2,0,Loss,Loss
6749,8,2,5,0,Loss,Loss
6750,3,0,1,0,Loss,Loss
6751,2,0,3,2,Won,Loss
6752,5,2,4,0,Won,Loss
6753,10,0,0,0,Loss,Loss
6754,4,0,6,0,Loss,Loss
6755,7,0,4,0,Loss,Loss
6756,5,2,3,2,Loss,Loss
6757,2,0,1,2,Won,Loss
6758,3,0,1,2,Won,Loss
6759,7,0,5,0,Won,Loss
6760,5,2,6,0,Loss,Loss
6761,10,0,6,0,Loss,Loss
6762,4,0,3,2,Loss,Loss
6763,0,0,1,2,Loss,Loss
6764,0,0,3,0,Loss,Loss
6765,0,0,6,4,Loss,Loss
6766,8,2,5,0,Won,Loss
6767,8,2,1,0,Loss,Loss
6768,3,0,2,0,Loss,Loss
6769,8,2,4,2,Loss,Loss
6770,2,0,0,2,Loss,Loss
6771,2,0,1,2,Loss,Loss
6772,4,0,3,0,Loss,Loss
6773,10,0,2,0,Loss,Loss
6774,3,0,4,2,Won,Loss
6775,8,2,1,2,Won,Loss
6776,7,0,0,2,Won,Loss
6777,7,0,1,4,Won,Loss
6778,2,0,6,0,Loss,Loss
6779,0,0,1,2,Loss,Loss
6780,0,0,0,0,Loss,Loss
6781,4,0,2,2,Loss,Loss
6782,8,2,3,0,Loss,Loss
6783,2,0,1,0,Loss,Loss
6784,5,2,4,1,Loss,Loss
6785,8,2,1,0,Loss,Loss
6786,2,0,1,2,Loss,Loss
6787,6,2,5,2,Loss,Loss
6788,8,2,6,2,Loss,Loss
6789,7,0,1,0,Loss,Loss
6790,5,2,2,0,Loss,Loss
6791,2,0,5,2,Loss,Loss
6792,0,0,0,0,Loss,Loss
6793,5,2,1,0,Won,Loss
6794,8,2,4,0,Loss,Loss
6795,3,0,4,4,Loss,Loss
6796,4,0,1,0,Won,Loss
6797,7,0,3,2,Loss,Loss
6798,0,0,1,4,Loss,Loss
6799,4,0,5,0,Loss,Loss
6800,3,0,2,2,Loss,Loss
6801,0,0,3,2,Loss,Loss
6802,6,2,6,2,Loss,Loss
6803,10,0,1,0,Loss,Loss
6804,5,2,1,0,Loss,Loss
6805,3,0,1,2,Loss,Loss
6806,6,2,3,0,Loss,Loss
6807,5,2,3,2,Loss,Loss
6808,2,0,6,0,Loss,Loss
6809,7,0,4,4,Loss,Loss
6810,3,0,4,2,Loss,Loss
6811,0,0,0,0,Loss,Loss
6812,2,0,4,0,Loss,Loss
6813,4,0,4,2,Loss,Loss
6814,5,2,4,2,Loss,Loss
6815,8,2,4,2,Loss,Loss
6816,2,0,6,2,Loss,Loss
6817,5,2,1,0,Loss,Loss
6818,5,2,4,2,Loss,Loss
6819,6,2,1,4,Loss,Loss
6820,10,0,2,2,Loss,Loss
6821,6,2,6,0,Won,Loss
6822,0,0,4,0,Won,Loss
6823,8,2,4,4,Won,Loss
6824,5,2,1,2,Loss,Loss
6825,4,0,4,0,Loss,Loss
6826,8,2,4,2,Loss,Loss
6827,8,2,2,2,Loss,Loss
6828,0,0,5,2,Loss,Loss
6829,4,0,4,0,Loss,Loss
6830,4,0,4,0,Loss,Loss
6831,5,2,3,2,Loss,Loss
6832,7,0,4,0,Loss,Loss
